exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
211;94.8033;10.3454;0.;0.357335;0.678554;0.962046;1.20895;1.42475;1.5887;1.72103;1.81551;1.87219;1.89217
212;127.084;3.03626;0.;0.357271;0.678559;0.962026;1.20769;1.41546;1.59672;1.7563;1.85157;1.90825;1.92817
213;128.962;14.3637;0.;0.357335;0.678554;0.962046;1.20772;1.41559;1.59513;1.74469;1.85109;1.90771;1.92769
214;180.063;15.648;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.812;1.87505;1.90373
215;87.1079;2.77287;0.;0.357271;0.678524;0.961822;1.22526;1.4833;1.65654;1.78875;1.88325;1.93996;1.95988
216;182.988;6.54594;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81257;1.87939;1.89577
217;100.774;13.7085;0.;0.357335;0.678554;0.962047;1.20776;1.4389;1.62505;1.75894;1.85342;1.9101;1.93008
218;22.1638;11.0726;0.;0.373904;0.691381;0.976091;1.22174;1.42963;1.59971;1.732;1.82648;1.88316;1.90314
219;119.974;13.0455;0.;0.357335;0.678554;0.962046;1.20771;1.41557;1.6024;1.74122;1.83668;1.89335;1.91334
220;121.561;17.0994;0.;0.357323;0.678574;0.962046;1.2077;1.41533;1.64026;1.83993;1.9344;1.99111;2.01108
221;34.3707;12.4708;0.0000000000000000277556;0.361135;0.700344;0.998834;1.2446;1.45248;1.62256;1.75485;1.84933;1.90601;1.92599
222;16.4138;16.0285;0.;0.451458;0.866827;1.15044;1.39609;1.60398;1.77406;1.90634;2.00083;2.0575;2.07749
223;167.06;7.51594;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81956;1.8723;1.88847
224;52.5884;3.32623;0.;0.35725;0.683984;1.02048;1.27472;1.48251;1.65258;1.78487;1.87936;1.93603;1.95602
225;139.029;7.43478;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58599;1.7289;1.81193;1.86807;1.88805
226;84.4041;5.40737;0.;0.357323;0.678562;0.962014;1.21738;1.43066;1.59798;1.7303;1.8248;1.88149;1.90147
227;14.7996;15.0474;0.;0.426389;0.810514;1.09406;1.33971;1.5476;1.71768;1.84997;1.94445;2.00113;2.02111
228;156.783;13.6611;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.7175;1.82313;1.8864;1.90662
229;41.1044;11.0738;0.;0.357472;0.694317;0.973761;1.22031;1.42818;1.59826;1.73055;1.82503;1.88171;1.90169
230;16.0715;16.2292;0.;0.459813;0.88193;1.16552;1.41117;1.61906;1.78914;1.92142;2.01591;2.07259;2.09257
231;80.0779;12.2777;0.;0.357335;0.678585;0.962251;1.2263;1.43837;1.60955;1.7418;1.8363;1.89298;1.91296
232;169.725;10.2204;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81665;1.87289;1.88959
233;88.8217;5.33574;0.;0.357324;0.678594;0.962015;1.21226;1.43313;1.59829;1.73067;1.82516;1.88184;1.90182
234;135.116;15.181;0.;0.357335;0.678553;0.962021;1.20769;1.4156;1.58543;1.74138;1.86077;1.91752;1.93749
235;18.5879;4.44988;0.;0.388226;0.720283;1.00319;1.24887;1.45675;1.62683;1.75912;1.8536;1.91028;1.93026
236;160.83;6.70026;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71821;1.82307;1.87048;1.88949
237;111.201;15.5616;0.;0.357323;0.678574;0.962029;1.20775;1.42176;1.63551;1.79421;1.88866;1.94534;1.96532
238;28.4557;15.5396;-0.0000000000000000138778;0.397116;0.801584;1.10822;1.35383;1.56172;1.73179;1.86408;1.95856;2.01524;2.03523
239;86.3064;8.53284;0.;0.357323;0.678578;0.962044;1.2143;1.41604;1.58239;1.71471;1.80921;1.8659;1.88588
240;93.8757;6.35545;0.;0.357324;0.678594;0.96202;1.20861;1.42828;1.58892;1.72117;1.81566;1.87235;1.89233
241;33.9104;15.9076;0.;0.360071;0.770313;1.1242;1.36993;1.57781;1.74789;1.88017;1.97466;2.03133;2.05132
242;107.067;9.06947;0.;0.357324;0.678594;0.96202;1.2077;1.42224;1.58701;1.71594;1.81047;1.86716;1.88714
243;83.5075;7.96701;0.;0.357324;0.678572;0.962025;1.21613;1.4148;1.58246;1.71478;1.80928;1.86597;1.88595
244;174.442;16.7062;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.81038;1.88297;1.92259
245;154.054;8.28806;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58565;1.71967;1.82103;1.86784;1.88776
246;91.3396;8.36569;0.;0.357324;0.678569;0.962048;1.21;1.421;1.58248;1.71479;1.80929;1.86598;1.88596
247;143.685;17.6944;0.;0.357324;0.67859;0.962049;1.20772;1.41558;1.5857;1.75496;1.93022;1.98584;2.00584
248;174.699;17.844;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71799;1.80937;1.91069;1.9467
249;75.0018;12.0466;0.;0.357337;0.678547;0.964016;1.22292;1.43696;1.60719;1.73947;1.83397;1.89065;1.91063
250;141.12;7.93043;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58581;1.72856;1.81181;1.86753;1.88753
251;73.0092;7.77937;0.;0.357324;0.678568;0.962939;1.21556;1.41245;1.58254;1.71481;1.80931;1.866;1.88598
252;42.8064;3.51723;0.;0.357286;0.706824;1.0258;1.27134;1.47923;1.64931;1.78159;1.87608;1.93276;1.95274
253;93.2621;10.1444;0.;0.357335;0.678554;0.962039;1.2096;1.4231;1.58758;1.71989;1.81438;1.87106;1.89104
254;39.6236;13.8569;0.;0.357696;0.715729;1.03102;1.27821;1.48607;1.65615;1.78844;1.88292;1.9396;1.95958
255;60.7449;17.3276;0.;0.357356;0.678069;1.07611;1.4483;1.65559;1.82571;1.958;2.05248;2.10916;2.12914
256;65.5813;6.95208;0.;0.357336;0.678568;0.968227;1.21206;1.41541;1.58556;1.71786;1.81234;1.86903;1.88901
257;185.149;10.3284;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81241;1.878;1.89214
258;32.5135;17.8888;0.;0.329173;1.09003;1.35579;1.60188;1.80977;1.97985;2.11213;2.20662;2.26329;2.28328
259;93.55;9.12326;0.;0.357324;0.678594;0.962029;1.20908;1.42266;1.58355;1.71581;1.81031;1.867;1.88698
260;172.845;5.50928;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71792;1.815;1.87824;1.89196
261;79.4659;14.6087;0.;0.357335;0.67857;0.962245;1.24348;1.48661;1.65787;1.79014;1.88464;1.94132;1.9613
262;166.542;5.6865;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81924;1.87497;1.89175
263;76.2258;2.10245;-0.0000000000000000138778;0.357272;0.678452;0.966082;1.29181;1.53938;1.70926;1.84154;1.93603;1.99273;2.01265
264;150.797;17.5728;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58573;1.70984;1.90033;1.96455;1.9846
265;77.1277;17.2484;0.;0.357324;0.678638;0.959667;1.30606;1.61948;1.78963;1.92193;2.01639;2.07311;2.09308
266;181.304;8.68306;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81261;1.88056;1.89145
267;62.3282;12.6655;0.;0.357331;0.678667;0.985087;1.2393;1.44986;1.61992;1.7522;1.84669;1.90336;1.92335
268;166.841;4.15283;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71791;1.81878;1.88021;1.89824
269;122.924;11.0058;0.;0.357335;0.678554;0.962046;1.20771;1.41554;1.59755;1.72297;1.81814;1.87482;1.8948
270;110.622;17.404;0.;0.357323;0.678574;0.962047;1.20782;1.40924;1.73154;1.87748;1.97205;2.02876;2.04874
271;111.269;6.93451;0.;0.357324;0.678594;0.962019;1.20769;1.41801;1.59405;1.7179;1.81244;1.86913;1.88911
272;79.2234;16.7386;0.;0.357323;0.678592;0.961375;1.28288;1.57719;1.74742;1.87972;1.97419;2.03091;2.05088
273;110.719;11.865;0.;0.357335;0.678554;0.962046;1.20771;1.42065;1.59541;1.73159;1.82605;1.88273;1.90271
274;24.2574;6.62353;0.;0.364437;0.685059;0.964479;1.21022;1.41811;1.58819;1.72047;1.81496;1.87164;1.89162
275;148.865;5.97447;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.72282;1.82039;1.87198;1.892
276;101.666;4.03046;0.;0.357324;0.678594;0.962036;1.20781;1.43381;1.61565;1.74721;1.84173;1.89843;1.91836
277;87.5641;12.6576;0.;0.357335;0.678567;0.962018;1.22155;1.43615;1.61354;1.74576;1.84026;1.89694;1.91692
278;55.3997;4.17866;0.;0.357258;0.679833;0.997031;1.24703;1.45478;1.62487;1.75715;1.85164;1.90832;1.9283
279;37.3542;2.67565;0.;0.35958;0.749367;1.07056;1.3162;1.52408;1.69416;1.82644;1.92093;1.97761;1.99759
280;184.237;11.558;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81238;1.8777;1.88872
281;135.883;16.8235;0.;0.357335;0.678553;0.962021;1.20769;1.41561;1.58401;1.76006;1.90132;1.95807;1.97805
282;82.1625;12.6528;0.;0.357335;0.678579;0.962081;1.22815;1.44243;1.6148;1.74707;1.84155;1.89823;1.91821
283;24.9803;5.62454;0.;0.365923;0.697473;0.976932;1.22267;1.43056;1.60064;1.73292;1.82741;1.88409;1.90407
284;188.77;16.7365;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.8125;1.86303;1.87337
285;144.675;6.96868;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58569;1.72634;1.81503;1.86903;1.88903
286;125.78;11.8266;0.;0.357335;0.678554;0.962046;1.20772;1.41555;1.5965;1.72651;1.82349;1.88013;1.90011
287;171.988;14.7625;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.81136;1.87688;1.90654
288;119.467;16.0981;0.;0.357323;0.678574;0.962046;1.2077;1.4152;1.62369;1.80197;1.89692;1.95362;1.97359
289;102.882;15.8147;0.;0.357323;0.678574;0.962032;1.20766;1.45599;1.67533;1.80969;1.90417;1.96085;1.98083
290;67.6919;16.9336;0.;0.357325;0.678734;1.00246;1.39482;1.60757;1.77771;1.91;2.00448;2.06116;2.08114
291;42.3651;15.14;0.;0.35736;0.733718;1.07452;1.32353;1.53138;1.70145;1.83374;1.92823;1.9849;2.00489
292;158.14;11.5766;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71787;1.82283;1.87407;1.89429
293;166.46;11.3092;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.7179;1.81959;1.87179;1.89239
294;16.724;14.8976;0.;0.41885;0.801908;1.08577;1.33143;1.53932;1.7094;1.84168;1.93617;1.99285;2.01283
295;59.939;5.39184;0.;0.357321;0.6785;0.97842;1.22393;1.43076;1.60087;1.73315;1.82764;1.88432;1.9043
296;187.244;16.3603;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81248;1.86645;1.88433
297;60.0878;12.2647;0.;0.357324;0.678869;0.982569;1.23409;1.44325;1.6133;1.74559;1.84008;1.89675;1.91674
298;146.295;9.45181;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.72576;1.81387;1.86854;1.88852
299;78.2332;10.1566;0.;0.357335;0.678595;0.962275;1.21901;1.41782;1.58794;1.72023;1.81473;1.87141;1.89139
300;189.898;13.9386;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81252;1.86286;1.8923
301;168.367;3.20709;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71789;1.81787;1.88534;1.90444
302;182.825;12.7042;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.8123;1.87703;1.88861
303;75.3396;16.2454;0.;0.357323;0.678597;0.961716;1.27806;1.55369;1.72383;1.85612;1.9506;2.00731;2.02729
304;176.276;15.9093;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81124;1.87689;1.91115
305;32.1257;2.5633;0.0000000000000000138778;0.368197;0.778562;1.08217;1.32759;1.53547;1.70555;1.83784;1.93232;1.989;2.00898
306;134.114;8.52081;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58709;1.72617;1.8106;1.86726;1.88724
307;85.5942;17.5856;0.;0.357323;0.678578;0.962262;1.26046;1.6434;1.809;1.94137;2.03585;2.09256;2.11253
308;151.617;9.70474;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.72079;1.81811;1.86904;1.88902
309;149.043;13.4165;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.72322;1.82393;1.88767;1.90756
310;145.372;4.30308;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.72651;1.82777;1.88277;1.90273
311;128.698;8.84498;0.;0.357324;0.67859;0.96202;1.20771;1.41556;1.59087;1.72091;1.8106;1.86733;1.88731
312;165.31;8.18197;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.82111;1.87055;1.8881
313;160.899;4.83414;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71819;1.82316;1.87663;1.89582
314;55.8025;8.1288;-0.0000000000000000138778;0.35734;0.678627;0.971062;1.20379;1.41147;1.58158;1.71386;1.80835;1.86503;1.88501
315;62.1885;14.5017;0.;0.357335;0.678585;1.00199;1.28387;1.49482;1.66484;1.79715;1.89163;1.94831;1.96829
316;27.9341;11.0495;-0.0000000000000000138778;0.368547;0.689078;0.975413;1.22104;1.42892;1.599;1.73129;1.82577;1.88245;1.90243
317;132.144;3.73934;-0.0000000000000000138778;0.357271;0.678559;0.962026;1.20769;1.41551;1.58898;1.74242;1.83657;1.89327;1.91318
318;59.012;11.0037;0.;0.357332;0.678929;0.976323;1.21768;1.426;1.59607;1.72835;1.82284;1.87952;1.8995
319;24.3566;2.83105;0.;0.3941;0.783027;1.06878;1.31441;1.5223;1.69238;1.82467;1.91915;1.97583;1.99581
320;120.102;17.0065;0.;0.357323;0.678574;0.962046;1.20771;1.41512;1.63904;1.8372;1.93179;1.98849;2.00846
321;52.6992;16.4956;0.;0.357385;0.680551;1.07905;1.38689;1.59483;1.76491;1.89719;1.99168;2.04836;2.06834
322;100.659;2.20163;0.0000000000000000138778;0.357271;0.67856;0.961999;1.20815;1.4617;1.67622;1.8091;1.90357;1.96027;1.98019
323;126.883;16.0591;0.;0.357324;0.67857;0.962039;1.20771;1.41562;1.60748;1.78679;1.88804;1.94471;1.96468
324;10.6493;3.83493;0.;0.415285;0.739963;1.02341;1.26907;1.47696;1.64703;1.77932;1.8738;1.93048;1.95047
325;157.58;11.4745;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.82269;1.87379;1.89396
326;78.7714;12.5562;0.;0.357335;0.67857;0.962476;1.22739;1.44317;1.61406;1.74633;1.84083;1.8975;1.91749
327;34.509;12.4433;0.0000000000000000555112;0.360933;0.700104;0.998222;1.24399;1.45187;1.62195;1.75424;1.84872;1.9054;1.92538
328;79.533;9.65344;0.;0.357324;0.678569;0.962128;1.21877;1.41531;1.58519;1.71749;1.81197;1.86866;1.88864
329;111.138;4.64585;0.;0.357324;0.67859;0.962019;1.2077;1.41893;1.60681;1.73546;1.83;1.8867;1.90662
330;157.043;16.3523;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71702;1.8326;1.91857;1.93867
331;143.861;17.0787;0.;0.357324;0.67859;0.962049;1.20772;1.41558;1.58566;1.75055;1.89859;1.95571;1.97568
332;185.108;3.11905;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81243;1.87544;1.89955
333;136.373;14.4323;0.;0.357335;0.678553;0.962023;1.20772;1.41559;1.58548;1.73566;1.8478;1.90468;1.92465
334;108.669;7.32284;0.;0.357324;0.678594;0.962019;1.20769;1.41991;1.5907;1.7166;1.81116;1.86784;1.88782
335;91.68;3.05808;0.0000000000000000138778;0.357271;0.678559;0.961931;1.214;1.46667;1.64311;1.77533;1.86983;1.92654;1.94646
336;10.197;13.1236;0.0000000000000000138778;0.395363;0.7334;1.01678;1.26243;1.47032;1.6404;1.77269;1.86717;1.92385;1.94383
337;124.005;2.55566;0.;0.357271;0.678559;0.962026;1.20768;1.41548;1.60684;1.77164;1.86703;1.9237;1.94362
338;99.6527;2.57023;0.0000000000000000277556;0.357271;0.67856;0.961992;1.20835;1.45607;1.65683;1.78926;1.88375;1.94045;1.96038
339;187.307;15.1095;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81248;1.869;1.87997
340;80.575;3.93246;-0.0000000000000000277556;0.357271;0.67852;0.962185;1.23158;1.45382;1.62335;1.75566;1.85014;1.90685;1.92677
341;118.569;14.6755;0.;0.357335;0.678554;0.962046;1.2077;1.41551;1.61022;1.76742;1.86254;1.9192;1.93919
342;148.877;2.63652;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58555;1.72563;1.84561;1.90407;1.92402
343;60.2447;11.415;0.;0.357325;0.678791;0.978143;1.22202;1.43075;1.60081;1.7331;1.82758;1.88426;1.90424
344;152.474;4.91512;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.72046;1.82514;1.87683;1.89682
345;23.451;12.5851;-0.0000000000000000693889;0.384222;0.716364;1.00406;1.24967;1.45756;1.62763;1.75992;1.8544;1.91108;1.93107
346;70.283;5.90707;0.;0.357324;0.678591;0.964594;1.22278;1.42359;1.59372;1.726;1.8205;1.87719;1.89717
347;101.669;8.29548;0.;0.357324;0.678594;0.962021;1.20774;1.42542;1.58404;1.71507;1.80959;1.86628;1.88626
348;52.4727;7.43279;0.;0.357338;0.679222;0.970555;1.20515;1.41306;1.58314;1.71543;1.80991;1.86659;1.88658
349;149.824;17.9847;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58579;1.69396;1.9538;1.99756;2.01764
350;35.822;5.28546;0.0000000000000000277556;0.357326;0.702287;0.981907;1.22733;1.43523;1.60531;1.7376;1.83208;1.88876;1.90874
351;100.445;7.32171;0.;0.357324;0.678594;0.96202;1.20774;1.426;1.58536;1.71653;1.81104;1.86773;1.88771
352;42.0763;10.2036;0.;0.357348;0.691009;0.965333;1.21107;1.41895;1.58903;1.72132;1.8158;1.87248;1.89246
353;157.03;3.63441;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71884;1.82821;1.88549;1.90533
354;128.391;11.4403;0.;0.357335;0.678554;0.962046;1.20772;1.41556;1.59258;1.72415;1.8204;1.87705;1.89704
355;76.4179;16.7919;0.;0.357324;0.678628;0.960292;1.29081;1.58462;1.75479;1.88709;1.98155;2.03826;2.05824
357;145.342;15.8427;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.73593;1.86077;1.92123;1.94118
358;79.0423;3.89314;0.0000000000000000138778;0.357269;0.678535;0.962406;1.23515;1.45493;1.62464;1.75694;1.85142;1.90813;1.92805
359;116.105;5.78847;0.;0.357324;0.67859;0.962021;1.20771;1.41626;1.5995;1.72415;1.81845;1.87514;1.89512
360;128.175;17.0293;0.;0.357324;0.67857;0.962039;1.20771;1.41568;1.60031;1.82108;1.92074;1.97746;1.99744
361;114.701;16.5564;0.;0.357323;0.678574;0.962047;1.20774;1.41392;1.6415;1.82434;1.91885;1.97556;1.99554
362;18.8255;2.70357;0.0000000000000000277556;0.426639;0.797102;1.08077;1.32643;1.5343;1.70438;1.83667;1.93115;1.98783;2.00781
363;87.4978;2.81367;0.0000000000000000138778;0.357271;0.678525;0.961822;1.22386;1.48126;1.6547;1.78693;1.88144;1.93814;1.95806
364;164.224;2.92665;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.82267;1.88986;1.90939
365;126.212;11.3539;0.;0.357335;0.678554;0.962046;1.20772;1.41555;1.59532;1.72399;1.82006;1.87672;1.8967
366;188.79;8.64752;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81242;1.87684;1.90689
367;10.9208;16.3941;0.;0.522699;0.892249;1.17574;1.42141;1.6293;1.79938;1.93166;2.02615;2.08282;2.10281
368;27.6108;16.5749;-0.0000000000000000138778;0.413154;0.884198;1.17846;1.42416;1.63205;1.80212;1.93441;2.02889;2.08557;2.10556
369;148.627;5.45074;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58562;1.72299;1.82207;1.87435;1.89437
370;33.6195;3.06199;-0.0000000000000000277556;0.362528;0.750186;1.05001;1.29554;1.50343;1.6735;1.80579;1.90027;1.95695;1.97694
371;160.062;15.5231;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.7176;1.82661;1.90228;1.92274
372;43.3031;9.47827;0.;0.357306;0.688423;0.96153;1.20611;1.41401;1.58409;1.71638;1.81086;1.86754;1.88752
373;183.56;16.8288;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81239;1.87304;1.90729
374;57.0423;4.5513;0.;0.357295;0.678984;0.989461;1.23828;1.44585;1.61594;1.74822;1.84271;1.89939;1.91937
375;118.823;10.334;0.;0.357335;0.678554;0.962046;1.20769;1.41575;1.59701;1.72019;1.81476;1.87143;1.89142
376;78.6615;9.33592;0.;0.357324;0.678569;0.962148;1.21801;1.41407;1.5839;1.7162;1.81068;1.86737;1.88735
377;81.5115;3.97303;0.0000000000000000138778;0.357271;0.678522;0.962103;1.22918;1.4527;1.62212;1.75443;1.84892;1.90562;1.92554
378;115.062;7.81312;0.;0.357324;0.678594;0.962021;1.20771;1.41645;1.5951;1.71589;1.81029;1.86699;1.88697
379;82.1624;3.22173;0.0000000000000000138778;0.357271;0.678551;0.962082;1.235;1.47225;1.64235;1.77465;1.86913;1.92583;1.94575
380;53.1437;7.17996;0.;0.357336;0.678956;0.971918;1.20634;1.41421;1.58429;1.71658;1.81107;1.86774;1.88773
381;155.203;6.74635;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71933;1.82267;1.8696;1.88948
382;126.785;2.17371;0.0000000000000000416334;0.357271;0.678559;0.962026;1.20769;1.41534;1.60363;1.78296;1.88119;1.93781;1.95773
383;43.5211;7.55043;0.;0.357259;0.686159;0.961915;1.20452;1.41245;1.58253;1.71482;1.8093;1.86598;1.88596
384;79.5862;10.2165;0.;0.357335;0.678552;0.962164;1.21953;1.41816;1.5883;1.72058;1.81508;1.87176;1.89174
385;101.537;5.63634;0.;0.357324;0.678594;0.96202;1.20773;1.42753;1.59548;1.72628;1.82081;1.8775;1.89748
386;10.3884;8.88054;0.;0.359357;0.674222;0.957719;1.20339;1.41128;1.58136;1.71364;1.80813;1.86481;1.88479
387;103.338;9.77813;0.;0.357324;0.678594;0.96202;1.20771;1.42606;1.58637;1.71804;1.81254;1.86923;1.88921
388;188.326;7.06258;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.8124;1.87698;1.90555
389;69.2868;7.28169;0.;0.357324;0.678585;0.96495;1.21375;1.41385;1.58399;1.71627;1.81077;1.86746;1.88744
390;97.6201;7.45332;0.;0.357324;0.678594;0.962021;1.20789;1.42619;1.58426;1.71613;1.81062;1.86731;1.88729
391;112.071;4.34015;0.;0.357324;0.67859;0.962019;1.20767;1.41857;1.60942;1.73936;1.83389;1.89058;1.91051
392;96.7719;14.3562;0.;0.357335;0.678554;0.96205;1.20848;1.44401;1.64121;1.77387;1.86834;1.92502;1.945
393;75.309;5.92557;0.;0.357323;0.678577;0.962365;1.22363;1.42333;1.59323;1.72551;1.82001;1.8767;1.89668
394;164.687;8.51251;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71798;1.82173;1.87006;1.88808
395;170.887;6.91044;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81645;1.87591;1.88913
396;42.6565;9.55175;0.;0.357306;0.688911;0.961653;1.2065;1.4144;1.58448;1.71676;1.81125;1.86792;1.88791
397;122.493;8.1122;0.;0.357324;0.67859;0.96202;1.20771;1.41563;1.59543;1.71723;1.81022;1.86693;1.88691
398;172.305;13.7827;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81191;1.87481;1.90052
399;110.778;11.6037;0.;0.357335;0.678554;0.962046;1.20771;1.42026;1.59437;1.72923;1.82369;1.88037;1.90035
400;118.365;17.4229;0.;0.357323;0.678574;0.962047;1.20774;1.41425;1.65097;1.86493;1.95942;2.01614;2.03611
401;162.813;13.5005;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71782;1.82241;1.88134;1.90315
402;147.253;17.531;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58579;1.72663;1.9135;1.96927;1.98927
403;186.231;7.71188;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81244;1.87798;1.89957
404;110.804;2.41449;0.;0.357271;0.678559;0.962026;1.20753;1.42486;1.64718;1.78817;1.88254;1.93924;1.95916
405;117.987;6.45858;0.;0.357324;0.67859;0.962019;1.20768;1.41591;1.59756;1.72038;1.81441;1.8711;1.89109
406;149.555;7.66006;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.72254;1.8175;1.86796;1.88797
407;113.81;12.4452;0.;0.357335;0.678554;0.962037;1.2077;1.41744;1.59834;1.73685;1.83139;1.88806;1.90804
408;50.0494;17.2839;0.;0.357546;0.681457;1.19914;1.46064;1.66868;1.83876;1.97105;2.06553;2.12221;2.14219
409;115.38;5.48717;0.;0.357324;0.67859;0.962021;1.2077;1.41647;1.60075;1.72645;1.8208;1.87751;1.89749
410;154.786;7.09158;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71947;1.82224;1.86891;1.88881
411;31.0928;13.2104;0.0000000000000000693889;0.369721;0.712538;1.01759;1.26317;1.47106;1.64113;1.77342;1.8679;1.92458;1.94457
412;179.746;7.94106;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81283;1.88061;1.89107
413;125.515;15.7849;0.;0.357324;0.67857;0.962039;1.20771;1.41556;1.61113;1.78268;1.88195;1.93861;1.95859
414;127.913;2.84696;0.;0.357271;0.678559;0.962026;1.20769;1.41546;1.59612;1.75948;1.85568;1.91236;1.93228
415;52.3296;4.13969;0.;0.357316;0.681987;1.00226;1.24884;1.4567;1.62678;1.75906;1.85355;1.91022;1.93021
416;71.1886;12.4937;0.;0.357334;0.678575;0.969406;1.22589;1.44474;1.61478;1.74706;1.84156;1.89824;1.91822
