exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
2410;58.9509;4.27847;0.;0.178635;0.339386;0.494415;0.622004;0.725685;0.810739;0.876882;0.924124;0.952463;0.962455
2411;94.5293;15.26;0.;0.178667;0.339277;0.481029;0.604529;0.728468;0.83335;0.899516;0.946755;0.975095;0.985086
2412;40.5352;11.3685;0.;0.178774;0.347786;0.488837;0.612166;0.7161;0.801138;0.867282;0.914524;0.942863;0.952855
2413;54.9066;16.8191;0.;0.17869;0.338091;0.536789;0.70426;0.808258;0.893297;0.95944;1.00668;1.03502;1.04501
2414;150.317;16.3823;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79286;0.859985;0.92743;0.963566;0.973542
2415;110.804;4.58699;0.;0.178662;0.339295;0.481013;0.603835;0.709639;0.803718;0.86815;0.915425;0.943772;0.953733
2416;179.725;12.4936;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906043;0.938842;0.945563
2417;23.5022;4.25782;0.;0.188701;0.362621;0.503666;0.626514;0.730458;0.815497;0.88164;0.928882;0.957221;0.967213
2418;22.557;4.99165;0.;0.186953;0.353906;0.494622;0.617477;0.72142;0.806459;0.872602;0.919844;0.948184;0.958175
2419;152.985;7.1038;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.860128;0.91052;0.934411;0.944389
2420;82.1591;4.59955;0.;0.178662;0.339294;0.481031;0.611894;0.720458;0.804869;0.871024;0.918275;0.946618;0.956609
2421;158.557;15.7573;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792833;0.858692;0.914203;0.953555;0.96369
2422;24.4823;12.0148;0.;0.189409;0.352025;0.495872;0.618673;0.722617;0.807656;0.873799;0.921041;0.94938;0.959372
2423;125.343;10.0708;0.;0.178667;0.339277;0.481023;0.603859;0.707791;0.79743;0.859872;0.906754;0.935098;0.945089
2424;50.8178;12.1431;0.;0.178648;0.343563;0.489911;0.617558;0.721474;0.806512;0.872656;0.919897;0.948237;0.958228
2425;13.7216;15.8672;0.;0.230094;0.428854;0.570611;0.693436;0.797382;0.882421;0.948565;0.995806;1.02415;1.03414
2426;57.962;2.60501;0.0000000000000000138778;0.178625;0.340133;0.512003;0.653239;0.757186;0.84223;0.908373;0.955615;0.983954;0.993946
2427;52.4673;14.1171;0.;0.178656;0.34344;0.501581;0.640147;0.744066;0.829103;0.895247;0.942489;0.970828;0.98082
2428;132.425;3.92435;0.;0.178662;0.339295;0.48101;0.603855;0.70777;0.794319;0.870241;0.916931;0.945297;0.955256
2429;76.3535;12.1836;0.;0.178667;0.339274;0.481634;0.612159;0.71929;0.804454;0.870591;0.917841;0.946181;0.956172
2430;30.2015;3.82103;0.;0.182448;0.367059;0.509763;0.632594;0.736538;0.821576;0.88772;0.934962;0.963301;0.973293
2431;163.9;5.68388;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.859004;0.910592;0.936957;0.945993
2432;184.242;7.7299;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858969;0.906247;0.93956;0.947867
2433;162.677;10.6522;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792818;0.858956;0.911503;0.935379;0.945466
2434;38.7114;9.84741;0.;0.178732;0.344817;0.481385;0.604177;0.708121;0.793159;0.859303;0.906545;0.934884;0.944876
2435;151.387;14.8823;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79285;0.859724;0.915114;0.950793;0.96076
2436;88.4457;15.3142;0.;0.178662;0.339286;0.481028;0.615391;0.743201;0.836449;0.902566;0.949816;0.978155;0.988146
2437;138.911;12.5961;0.;0.178667;0.339277;0.481011;0.603844;0.707793;0.792793;0.865409;0.913257;0.941875;0.951859
2438;131.825;3.14333;-0.00000000000000000693889;0.178635;0.33928;0.481013;0.603844;0.707752;0.795009;0.87489;0.923397;0.951733;0.961692
2439;148.263;12.2379;0.;0.178662;0.339295;0.481024;0.603861;0.707786;0.79282;0.862064;0.909635;0.93961;0.949584
2440;141.588;2.47968;0.;0.178662;0.339295;0.481024;0.603861;0.707789;0.792918;0.870207;0.928113;0.956582;0.966539
2441;179.114;13.6649;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858968;0.905953;0.938137;0.947337
2442;123.184;17.3565;0.;0.178662;0.339287;0.481023;0.603854;0.707777;0.82057;0.926241;0.973219;1.00157;1.01156
2443;180.262;7.75164;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858967;0.906389;0.940277;0.945802
2444;53.9329;7.89136;0.;0.17867;0.339455;0.485174;0.601961;0.705879;0.790921;0.857065;0.904307;0.932646;0.942638
2445;95.5744;7.55485;0.;0.178662;0.339297;0.481025;0.604096;0.712804;0.791848;0.857911;0.905164;0.933508;0.943498
2446;174.052;16.6;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858988;0.905146;0.941505;0.960864
2447;91.6686;10.4852;0.;0.178667;0.339277;0.481001;0.605525;0.711137;0.794861;0.861008;0.908257;0.936597;0.946588
2448;15.9285;7.83051;0.;0.183571;0.337188;0.478776;0.601616;0.705563;0.790601;0.856745;0.903987;0.932326;0.942318
2449;137.47;4.68259;0.;0.178662;0.339295;0.48101;0.603855;0.707781;0.793162;0.866542;0.912361;0.940577;0.95057
2450;71.0253;17.0925;0.;0.178662;0.339365;0.480885;0.687553;0.807646;0.892738;0.958879;1.00612;1.03447;1.04446
2451;163.607;5.24732;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792822;0.859007;0.910644;0.937626;0.946786
2452;79.8786;15.6549;0.;0.178667;0.339279;0.480967;0.628967;0.76074;0.846232;0.912372;0.959604;0.987961;0.997949
2453;71.1509;12.005;0.;0.178667;0.339276;0.484309;0.61101;0.71861;0.803632;0.869774;0.917024;0.945363;0.955355
2454;12.582;11.175;0.0000000000000000138778;0.185171;0.347388;0.489104;0.611928;0.715875;0.800914;0.867057;0.914299;0.942638;0.95263
2455;55.3884;13.7722;0.;0.178661;0.340615;0.497069;0.634458;0.738495;0.823537;0.88968;0.936922;0.965262;0.975253
2456;185.264;6.87372;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.90623;0.939143;0.949406
2457;51.4261;15.5621;0.;0.178672;0.345454;0.523434;0.667853;0.771765;0.856803;0.922947;0.970189;0.998528;1.00852
2458;43.5615;6.84112;0.;0.178626;0.343257;0.482952;0.604147;0.708124;0.793163;0.859306;0.906548;0.934887;0.944879
2459;34.4249;11.4696;0.00000000000000000693889;0.180062;0.346519;0.490367;0.613238;0.717182;0.80222;0.868364;0.915606;0.943945;0.953937
2460;23.4062;9.15751;0.;0.182904;0.338157;0.479079;0.601921;0.705865;0.790903;0.857047;0.904289;0.932628;0.94262
2461;169.107;16.7771;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.859;0.906545;0.951726;0.965506
2462;98.8235;8.56653;0.;0.178662;0.339297;0.481009;0.60392;0.712878;0.79163;0.857534;0.904794;0.933137;0.943128
2463;181.305;17.4505;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858967;0.906126;0.939346;0.961231
2464;95.4426;13.7328;0.;0.178667;0.339277;0.481014;0.604529;0.71942;0.81457;0.880797;0.928041;0.956381;0.966372
2465;49.5273;15.6771;0.;0.178678;0.352175;0.533951;0.671257;0.775188;0.860227;0.92637;0.973612;1.00195;1.01194
2466;151.378;6.3602;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79282;0.860574;0.910516;0.93527;0.945278
2467;49.0539;6.383;0.;0.178669;0.340685;0.486871;0.605983;0.709963;0.795002;0.861145;0.908387;0.936726;0.946718
2468;67.1951;13.8178;0.;0.178668;0.339285;0.492851;0.626846;0.736596;0.821585;0.887728;0.93497;0.963309;0.973301
2469;72.6833;15.5898;0.;0.178668;0.339301;0.483643;0.63696;0.763026;0.848058;0.9142;0.961437;0.989793;0.99978
