exp_number;crackX;crackY;crackExtent;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
1404;24.692;9.34673;11.0336;0;0.1838853025621174;0.3391726256578538;0.4796103605981966;0.6024554193283177;0.7063995915200715;0.791438322080793;0.8575817832851955;0.9048236814268082;0.9331630883281518;0.9431546283719168
1405;145.748;2.45405;7.6943;0;0.1786621469063364;0.339294768072968;0.4810244787303443;0.6038607863379647;0.7077844275392765;0.79276631244527;0.8638185250381202;0.9227538590223762;0.9514327326035906;0.9613835997751788
1406;102.477;9.0627;11.6185;0;0.1786621170878486;0.3392969748287726;0.4810193164838895;0.6038794862527709;0.7145017257505605;0.7925710767668676;0.8577985945242009;0.9050590498754678;0.9334023846696518;0.9433931967098934
1407;14.6527;12.8518;11.6343;0;0.1954721925859436;0.3675526607941232;0.5094805719729045;0.6323005628221182;0.7362470625840333;0.8212857829235695;0.8874292445672675;0.9346711427023862;0.963010549603838;0.9730020896476004
1408;163.881;4.3416;13.1658;0;0.1786621449804951;0.3392947989384166;0.4810102471088823;0.6038550253536278;0.707788661484217;0.7928200731297044;0.8591258960235811;0.9131477805201034;0.9416007120580296;0.9500979685082972
1409;109.773;16.0641;8.01472;0;0.178661746689793;0.3392871388660097;0.4810229957186008;0.6038597854188744;0.7096824620419424;0.8269082557409895;0.897816606806654;0.9450400488049376;0.9733987998448724;0.9833859370163162
1410;37.2822;8.20169;7.79213;0;0.1785318526563255;0.3421078889599974;0.479141399274956;0.6019071491474919;0.7058565547294029;0.7908952327423762;0.857038694609739;0.9042805927493446;0.9326199996506172;0.9426115396943806
1411;91.4525;10.8284;7.3824;0;0.1786673863455724;0.3392771786477512;0.4810238393710526;0.6046826933548344;0.7101255914596883;0.7954254853808415;0.86156430563207;0.9088143699972234;0.9371535513338462;0.9471450948690468
1412;69.2892;17.231;6.59675;0;0.1786613925838206;0.3393450764909752;0.4783904741562777;0.6825874309985478;0.7852174712747589;0.8703013482808444;0.936444066407734;0.9836859717769118;1.012025378726082;1.022016918767243
1413;75.5491;15.4919;7.27044;0;0.1786674165834833;0.3392958675024758;0.4811219500861561;0.6253569475636946;0.7480482622642606;0.8330871640908201;0.8992276584377077;0.9464778148732058;0.9748169927437162;0.9848085363287012
1414;186.012;6.55107;12.9917;0;0.1786621449656071;0.3392947989106512;0.4810102470586877;0.6038550264477128;0.707788628548505;0.7928268069534276;0.8589721692522868;0.9063106469915432;0.9437921540297638;0.9583569533678346
1415;163.202;6.06215;10.3115;0;0.1786621469087354;0.3392947680415759;0.4810244816061787;0.6038607077658615;0.7077951398203591;0.7928316809851099;0.8590291736001834;0.9111620688313186;0.9364384042977172;0.9453908478276018
1416;159.086;7.47319;6.03995;0;0.1786621467459084;0.3392947971596814;0.4810228159941885;0.6038435313957562;0.7077815884591532;0.7928296275035811;0.8589994850476937;0.9084874671775778;0.9343350147973394;0.9442795200054164
1417;75.9475;13.3997;12.6808;0;0.178667374470832;0.3392815668628384;0.482981724756989;0.6191811769890775;0.7344427920066046;0.8199530102233598;0.8860916110176482;0.9333304748159426;0.9616752169072676;0.9716667853440518
1418;165.576;8.86117;14.4821;0;0.17866214497143;0.3392947989217142;0.4810102470776729;0.6038550262054075;0.7077886366170961;0.7928286246335531;0.859079902509284;0.9158052354274688;0.9378731078441672;0.9439442059222222
1419;78.4467;8.7905;4.39647;0;0.1786617550557386;0.3392856363816592;0.4810103195499723;0.6048904143585202;0.7068795415434568;0.79191364345514;0.8580521575015159;0.9053026878301862;0.9336460632926758;0.9436368767256264
1420;143.261;12.5625;4.58778;0;0.1786621467416684;0.3392947971504366;0.4810228159468611;0.6038435408316569;0.7077804628828244;0.7928239901621785;0.8616409143247935;0.9098707094877774;0.938339733461474;0.9483240412184408
1421;61.563;15.7859;15.0384;0;0.1786723646055087;0.3392267443741594;0.5223151618393642;0.6899186561701494;0.7994635427934494;0.8844857657254274;0.9506285787655062;0.997872096622841;1.02621493819351;1.036202585506028
1422;107.344;11.239;4.21396;0;0.1786617465269211;0.3392871425085044;0.481023381936678;0.6038452935650959;0.708814698192191;0.7948713695263552;0.8612898090293848;0.9085322687806634;0.9368714079654044;0.9468629580663004
1423;172.818;8.29164;13.093;0;0.1786621449663507;0.3392947989118934;0.4810102470600373;0.6038550263744049;0.707788635808502;0.7928264827280425;0.8589656490097985;0.9095532280706874;0.9416686561238556;0.9445573937075596
1424;89.4828;4.34307;6.13091;0;0.1786352574168542;0.3392792885047367;0.4809876677714169;0.6048466284579455;0.7173924091256901;0.8020081357016363;0.8681611628365937;0.9154121669584118;0.9437639914782952;0.95372483069654
1425;120.587;3.89578;15.0488;0.00000000000000001387778780781446;0.1786352583712509;0.339279573220925;0.4810129451762354;0.603829213411881;0.7086115907958128;0.807682284680086;0.8782546835622492;0.924513473018666;0.952885261691028;0.9628445130904498
1426;128.288;6.18501;12.3368;0;0.1786621449726091;0.3392947989108655;0.4810102620106887;0.6038537541625854;0.7077819195237642;0.7971998436796008;0.8649652701483951;0.9079567457987662;0.936337486346257;0.9463298478315426
1427;169.13;6.8408;8.08456;0;0.1786621469027824;0.3392947680302038;0.4810244816268641;0.6038607046388668;0.7077952436743983;0.7928272964519738;0.8589600697058328;0.907705260179988;0.9362362366500802;0.9445886250244312
1428;112.354;15.3123;4.72411;0;0.1786617466223352;0.3392871436435754;0.4810229349350285;0.6038604387875748;0.7079347082647913;0.8087623270159782;0.8784352353071572;0.9256736383220838;0.9540127645191;0.9640043118363766
1429;59.4227;3.36264;11.741;0.000000000000000006938893903907228;0.1786319426975834;0.3398073458145956;0.5031632282250669;0.639675838182889;0.7435069460026056;0.8285505134115432;0.8947005299773716;0.9419414712313308;0.9702848025130572;0.9802756167945586
1430;111.616;2.50657;12.0655;0;0.178635258124361;0.3392795887438383;0.4810127290963032;0.6037515157681397;0.7133225106786041;0.8252492851859278;0.8972824727659738;0.944467760314094;0.9728121389111258;0.982772904761523
1431;167.502;14.8993;13.0201;0;0.1786621449796234;0.3392947989368712;0.4810102470979656;0.6038550267243219;0.7077885966873347;0.7928287201271994;0.8589335745433722;0.909803597507265;0.9419207300138746;0.9580744553309016
1432;83.7145;10.3089;14.0051;0;0.1786673940999866;0.3392768416086176;0.4810810864526815;0.6139279918872984;0.7105123815108439;0.794927075445944;0.8610640027600374;0.908312370179899;0.9366571530783096;0.9466487206922808
1433;32.9154;11.4116;11.4035;0;0.1818061282416566;0.3471953717898784;0.4909426933105777;0.6138097950540298;0.7177533192098549;0.8027920714015507;0.868935532959448;0.9161774310895874;0.9445168379912254;0.9545083780349938
1434;101.047;17.3069;6.97779;0;0.178661762550446;0.3392870128168896;0.4810252936128169;0.6038741154194261;0.7376883424119677;0.8562352298239977;0.9223536941277636;0.9695961638608944;0.9979527150851536;1.007939870970821
1435;21.9493;13.5441;13.6793;0;0.2031296059859372;0.3785947395965718;0.5257231041527756;0.6485169623082592;0.7524402151981212;0.837480903099356;0.903625653253205;0.9508741268626904;0.9792189052808682;0.9892104729557084
1436;143.962;3.8093;4.36609;0;0.1786621467358402;0.3392947971410302;0.4810228158938911;0.6038435374255524;0.7077813953379605;0.7928168030796783;0.8609383675803964;0.9113649994412226;0.9396501571514448;0.9496149730396472
1437;65.5696;12.2375;11.3938;0;0.1786670133646335;0.339299161741432;0.4913102420611785;0.6151757120881218;0.7223293230222532;0.8073512544958601;0.8734947898993454;0.9207366935327736;0.949076100455698;0.9590676404977978
1438;129.885;12.3596;15.3679;0;0.1786673856836059;0.3392771978633018;0.4810233095743232;0.603855056480177;0.7077727879812918;0.8001039046903455;0.8671797734745267;0.9166580616886944;0.945054271977709;0.9550435330734114
1439;77.6832;17.5494;8.31952;0;0.1786618687509096;0.3393144447629588;0.4804051417048955;0.6537831840499018;0.8089582207580286;0.894068411045212;0.9602210353428014;1.007452496250868;1.035810021072488;1.045797171536154
1440;91.9766;5.44563;7.92521;0;0.1786621169427736;0.339296958436;0.4810258628820026;0.6042635250614333;0.7144944791448664;0.797403218031823;0.8635669549040963;0.9108083074275126;0.9391516239329236;0.9491424383884754
1441;97.8918;7.95523;7.32076;0;0.1786621151884032;0.3392969914066972;0.4810112736325025;0.6038354686293316;0.7106636304005445;0.7917834122539599;0.857876872904506;0.9051199389247096;0.9334632351643946;0.943454049625212
1442;152.017;14.8162;12.1223;0;0.1786621469059608;0.339294768036047;0.4810244817161092;0.6038606992337812;0.7077953432383104;0.7928359672786396;0.8603003257763751;0.9151700279032592;0.9528026367427336;0.9628095318446114
1443;48.4227;7.9707;11.9961;0;0.1786589478910626;0.3426289334338032;0.4838503997219906;0.6014547237170513;0.7054333833080592;0.7904729952037468;0.856616428424898;0.9038583268479566;0.932197733750009;0.9421892737937084
1444;164.621;2.67997;8.57559;0;0.178662146907662;0.3392947680394308;0.4810244816411433;0.6038607044341895;0.7077952573724648;0.7928280452436907;0.8589456944308803;0.910471362005651;0.9449252867788296;0.9549021538646406
1445;60.6324;14.232;4.85158;0;0.1786608830318525;0.3392749021204477;0.4921305887312113;0.6245797211454809;0.7285931859982575;0.8136268006778847;0.8797780559942181;0.9270198079496918;0.9553592175456738;0.9653507576238148
1446;52.2991;8.89122;10.4083;0;0.1786747961213896;0.3402088408563044;0.4840945712732046;0.6019933048998073;0.7059367231249846;0.7909769414872762;0.857120370789811;0.9043622690818292;0.932701675987216;0.9426932160308792
1447;56.7357;11.4895;5.76479;0;0.1786595211899384;0.339407151775613;0.4848467220173063;0.6092621932296238;0.7132040817957449;0.7982398326012922;0.8643910609073074;0.9116328129170352;0.9399722225173026;0.9499637625953774
1448;52.1352;10.1844;15.4927;0;0.1786455189426648;0.3457449538458408;0.4902103038222747;0.6060148563630944;0.709967309781073;0.795002587463993;0.8611471751021131;0.9083956526766518;0.9367404310529858;0.9467319987277634
1449;185.113;10.4397;14.6993;0;0.1786621449714911;0.3392947989216646;0.4810102470739126;0.6038550265234375;0.7077886242390486;0.7928269649937789;0.8589763723754539;0.9061928284105618;0.9502444989873708;0.9673375247088546
1450;54.709;7.37998;15.2308;0;0.1786585926397296;0.3417425470563978;0.4919399278076792;0.6029797222685903;0.7061987708764514;0.7912614424316106;0.8574037295423429;0.9046497891786104;0.9329923952013284;0.9429832137555088
1451;46.5412;6.23971;8.86006;0.000000000000000006938893903907228;0.1786706072165422;0.3412168187330336;0.4856671508433588;0.6064425384371216;0.7104149498865725;0.795449765152439;0.8615942412631803;0.9088449234804422;0.9371882954714682;0.9471791089376098
1452;40.6258;16.9011;13.5027;0;0.1774752805941272;0.4077858228961147;0.62806599884346;0.7512383600058595;0.8551801621314277;0.9402205655639954;1.006365318491801;1.053613792104014;1.081958570521523;1.091950138196362
1453;46.4672;12.3948;5.08755;0;0.1786443120990106;0.3432275742089012;0.4900946679726289;0.6137786915345066;0.717699377754775;0.8027360905591236;0.8688873031349732;0.9161290552351422;0.944468464836717;0.954460004914697
1454;27.5297;7.60153;11.4571;0.000000000000000006938893903907228;0.1815072347260701;0.3417389614642902;0.4788836188715039;0.6017575722543892;0.7057014642874712;0.7907401825832487;0.8568836445356154;0.9041255426657042;0.9324649495673476;0.9424564896111184
1455;129.855;13.9453;12.4331;0;0.1786673856872586;0.3392771978957283;0.4810233246981924;0.6038527377865088;0.7077887497930246;0.7984350258499203;0.869863520761906;0.9254725018086452;0.9537898582807678;0.963780733878314
1456;112.83;15.5389;13.4165;0;0.1786617467132194;0.3392871349050194;0.481023388188887;0.6038623599794458;0.7133990586071028;0.8168720322582597;0.9066053101336254;0.9539193519590578;0.9822588094238654;0.9922504076676216
1457;175.76;6.85914;14.6942;0;0.1786621449747407;0.3392947989277448;0.4810102470824233;0.6038550263875645;0.7077886369380852;0.7928264889171356;0.8589519829753381;0.909172129005153;0.945080027234628;0.9471290558504778
1458;138.27;13.9071;4.62913;0;0.1786621467480781;0.3392947971620668;0.4810228159558561;0.6038435432416874;0.7077802213880668;0.7928115804583877;0.8632394201905738;0.9140968273021086;0.9424517566660172;0.952430661888586
1459;67.1858;3.70451;9.87615;0;0.1786499316726077;0.3392304811200444;0.4870946891706591;0.6276459730220294;0.7316242701629817;0.8166720228782611;0.8828219713255373;0.9300629101076524;0.9584062414571126;0.968397055737923
1460;172.919;14.0485;5.29756;0;0.1786621467476243;0.339294797162925;0.4810228159969142;0.6038435312322319;0.7077816130511531;0.7928281597264176;0.8589795131017739;0.906103473466853;0.9368578483198826;0.9484941569368556
1461;9.78954;13.5826;7.71554;0;0.2013748993730899;0.3684588806084115;0.5101473476297081;0.6329733391537165;0.7369197679168652;0.821958488394557;0.8881019500502439;0.9353438481849006;0.9636832550862868;0.973674795130045
1462;143.571;2.10239;7.26955;0;0.1786621469039617;0.3392947680551262;0.4810244778801921;0.6038609153131627;0.7077823837135335;0.7927538290984097;0.8670759365681721;0.9283289664062486;0.9568707785525862;0.9668285754472606
1463;48.5409;13.3234;5.52607;0;0.1786516108832675;0.342670622863521;0.4956104173048366;0.6205889937121681;0.7245137137034914;0.8095505878714586;0.875701800154673;0.9229435522272412;0.9512829618294066;0.9612745019073768
1464;110.629;7.71218;5.51395;0;0.1786621371564904;0.3392949664668907;0.4810192998022201;0.6038619704485876;0.7078602395622171;0.7934147333979237;0.8582601152104644;0.905521599456424;0.9338645150431998;0.9438553417531992
1465;53.5062;10.7449;13.5952;0;0.1786587353804647;0.3429031897621672;0.4895136870075593;0.6089307096126201;0.7129543080758017;0.797991935831234;0.8641367231982828;0.9113851967274242;0.939729975139415;0.9497215428144136
